id,log_change,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012
305,0.17560261,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
306,1.13943429,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
307,0.2602831,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
308,1.00330211,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
309,0.09065437,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
310,0.04255961,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
311,-0.13185214,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
312,-0.26072627,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
313,0.70865137,0,,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
314,0.28768207,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
315,-0.07736112,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
316,1.30113655,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
317,-0.13240123,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
318,0.66329422,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
319,0.28768207,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
320,0,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
321,0.31135975,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
322,0.31063101,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
323,-0.28418638,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
324,0.72677068,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
325,-0.23180161,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
326,0.08022628,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
327,0.96549489,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
328,0.24726015,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
329,0.01303962,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
330,0.99077959,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
331,0.95977584,0,,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
332,-0.14944685,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
333,0.39304259,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
334,-0.04725288,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
335,0.7991193,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
336,0.10536052,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
337,0.28163975,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
338,-0.52163654,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
339,0.36000274,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
340,0.1480531,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
341,0.20559924,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
342,1.12846525,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
343,0.39461152,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
344,0.60832399,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
345,0.03526814,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
346,0.66782937,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
347,0.39909566,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
348,-0.28768207,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
349,0.63438902,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
350,-0.08038151,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
351,0.75889855,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
352,0.11819979,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
353,0.04470018,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
354,0.88673193,0,,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
355,0.92798677,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
356,0.90078654,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
357,0.07796154,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
358,0.09065437,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
359,-0.03800111,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
360,0.83832919,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361,0.90472991,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
362,1.08814099,0,,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
363,-0.11718226,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
364,0.67061256,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
365,-0.15600425,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
366,0.04396312,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
367,0.36150198,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
368,-0.06690737,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
369,0.92072533,0,,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
370,0.67634007,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
371,0.0808521,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
372,0.88002455,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
373,0.32609152,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
374,0.22533895,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
375,-0.22315091,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
376,0.96758402,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
377,0.04470018,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
378,0.45065711,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
379,0.25014415,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
380,0.19237189,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
381,0.85175221,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
382,0.49899116,0,,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
383,1.29928298,0,,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
384,0.97560731,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
385,0.9693622,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
386,0.23366748,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
387,0.0588405,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
388,-0.24014113,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
389,0.09431067,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
390,-0.05404907,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
391,0.14518201,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
392,1.09944597,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
393,0.33135714,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
394,0.83832919,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
395,0.07021042,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
396,0.7644102,0,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,0.04470018,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
398,-0.02168622,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
399,-0.06062462,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
400,0.04725289,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
401,-0.02168622,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
402,0.10536051,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
403,0.64985038,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
404,-0.19530875,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
405,0.87285533,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
406,0.53593499,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
407,0.45953233,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
408,0.06818151,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
409,-0.13613217,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
410,0.62860866,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
411,-0.27769649,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
412,0.26341745,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
413,0.46005329,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
414,-0.12853038,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
415,0.17627536,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
416,0.24343737,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
417,0.06899287,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
418,0.00326265,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
419,0.53948087,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
420,0.01400033,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
421,0.53125606,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,0.02409755,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
423,-0.15415068,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
424,-0.02765153,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
425,0.91629073,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
426,0.12503328,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
427,0.02469262,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
428,0.24453033,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
429,-0.12853038,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
430,1.19847828,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
431,0.26341745,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
432,0.16708439,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
433,0.91264774,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
434,0.20252426,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
435,0.95403106,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
436,0.21184399,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
437,0.19506058,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
438,-0.33821288,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
439,0.88700904,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
440,-0.1419335,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
441,0.83173335,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442,-0.08444323,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
443,-0.28043041,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
444,-0.11329297,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
445,0.68072466,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
446,1.24814403,0,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
447,0.54639487,0,,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
448,-0.12221764,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
449,0.54639487,0,,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
450,1.24814403,0,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
451,0.02575249,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
452,0.54639487,0,,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
453,-0.1486105,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
454,1.29928298,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
455,1.08814099,0,,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
456,0.8404719,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
457,-0.15379347,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
458,-0.10436002,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
459,-0.1335314,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
460,0.14585188,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
461,0.86789747,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462,-0.13353139,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
463,-0.27418681,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
464,0.11062588,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
465,-0.04255961,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
466,0.31845373,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
467,0.14803248,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
468,0.34342971,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
469,0.52129692,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
470,0.47858737,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
471,0.13162844,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
472,0.3608608,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
473,0.14310084,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
474,0.48622647,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
475,-0.18227882,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
476,0.02957594,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
477,0.47000363,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
478,0.04899023,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
479,0.640657,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
480,0.33583142,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
481,0.90603423,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
482,-0.009804,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
483,0.04282,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
484,0.87771846,0,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,-0.04082199,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
486,0.98082925,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
487,-0.1274333,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
488,0.15168459,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
489,-0.01671348,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
490,1.39222909,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
491,0.4914566,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
492,0.68464003,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
493,0.88322286,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
494,0.73590904,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
495,-0.12883287,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
496,0.28617491,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
497,0.39436621,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
498,0.60577355,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
499,0.28617491,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
500,0.0490402,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
501,0.78015856,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
502,-0.09531018,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
503,0.27506361,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
504,0.08485154,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
505,0.85348983,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506,0.06913573,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
507,-0.01169604,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
508,0.56976816,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
509,0.30286928,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
510,0.25925771,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
511,0.51082562,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
512,-0.05253495,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
513,0.8948504,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
514,0.50474658,0,,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
515,0.37236516,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
516,1.1800851,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
517,0.04417121,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
518,0.10109612,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
519,-0.23803217,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
520,-0.12699969,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
521,0.14903558,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
522,0.64185389,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
523,0.7204737,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
524,0.72098198,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
525,-0.27193372,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
526,1.02165124,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
527,0.18340322,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
528,0.0165293,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
529,0.22319911,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
530,-0.30460047,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
531,0.19761025,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
532,0.01869214,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
533,-0.10354068,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
534,-0.13976194,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
535,0.77932488,0,,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536,0.29469511,0,,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
537,1.15396238,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
538,1.18477836,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
539,1.20156025,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
540,0.25228014,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
541,0.11778304,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
542,1.05411843,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
543,0.88673193,0,,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
544,0.26236427,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
545,0.3896545,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
546,0.21612598,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
547,0.24613307,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
548,0.29546422,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
549,-0.11778304,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
550,0.18340322,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
551,0.12405265,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
552,0.02898754,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
553,0.57536414,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
554,0.80866006,0,,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
555,0.95265838,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
556,0.5389965,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
557,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
558,0.92624107,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
559,0.7204737,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
560,0.89031524,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
561,0.7644102,0,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
562,-0.09614386,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
563,0.94761321,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
564,1.30885243,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565,0.75928699,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
566,0.03922071,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
567,0.95265838,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
568,-0.10622221,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
569,0.82773734,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
570,1.32827052,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
571,0.85348983,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,-0.07840471,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
573,-0.16507975,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
574,1.09002854,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
575,0.9194603,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
576,0.43178241,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
577,-0.10919929,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
578,0.07122751,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
579,0.59086833,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
580,0.09912512,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
581,0.51088736,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
582,-0.14310084,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
583,0.5758581,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
584,-0.03557146,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
585,0.24550046,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
586,-0.10625697,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
587,0.36545977,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
588,0.24192263,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
589,0.14903558,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
590,0.19619822,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
591,-0.1653925,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
592,0.01769958,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
593,-0.04445177,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
594,0.40546511,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
595,1.15216377,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
596,0.74040007,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
597,0.00803218,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
598,-0.04282,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
599,0.24183569,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
600,0.97077892,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
601,0.41002092,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
602,1.08473022,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
603,0.86102805,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
604,0.14853112,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
605,0.10580684,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
606,0.28768207,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
607,0.22443304,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
608,0.5758581,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
609,0.07350247,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
610,0.07550756,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
611,-0.56909453,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
612,-0.23180161,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
613,0.83825923,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
614,-0.06453852,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
615,0.810930217,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,0.78604092,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
617,-0.13353139,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
618,0.62415431,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
